
=== joint ===
Command:
/home/medcvr/miniconda3/envs/vsmae/bin/python3.10 /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/pretrain_vtmae_joint_distill.py --camera_names gripperPOV corner corner2 --frame_stack 3 --action_repeat 2 --patch_size 6 --batch_size 32 --log_every 100 --save_every 1000 --vis_every 10000 --steps 50000 --out /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/joint_20260329_173506/vtmae_joint_distill_50000.pt --preview_dir /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/joint_20260329_173506/previews
[JOINT-3CAM] channels=9, views=3, size=(84,84)
[JOINT-3CAM] cameras=['gripperPOV', 'corner', 'corner2']
[JOINT-3CAM] steps=50000 distill_mode=cosine single_recon=1 warmup=0
VT-MAE: Multi-view ViT patch tokeniser (3-view dynamic masking)
[Params] total=4,860,244 trainable=4,860,244
[Weights] full_recon=1.0 single_recon=1.0 distill=1.0
[8700/50000] phase=A total=0.0023 ema=0.0028 recon=0.0022 align=0.0014 v0=0.0024 v1=0.0018 v2=0.0013 visible=0.0017 cross=0.0004 patterns(t/s)=28/4 mask(v0/v1/v2)=0.75/0.75/0.75
[8800/50000] phase=A total=0.0020 ema=0.0028 recon=0.0020 align=0.0007 v0=0.0021 v1=0.0019 v2=0.0015 visible=0.0018 cross=0.0001 patterns(t/s)=31/1 mask(v0/v1/v2)=0.75/0.75/0.75
[8900/50000] phase=A total=0.0017 ema=0.0028 recon=0.0017 align=0.0000 v0=0.0017 v1=0.0021 v2=0.0014 visible=0.0017 cross=0.0000 patterns(t/s)=32/0 mask(v0/v1/v2)=0.75/0.75/0.75
[9000/50000] phase=A total=0.0032 ema=0.0027 recon=0.0027 align=0.0048 v0=0.0023 v1=0.0025 v2=0.0020 visible=0.0021 cross=0.0005 patterns(t/s)=29/3 mask(v0/v1/v2)=0.75/0.75/0.75
[9100/50000] phase=A total=0.0027 ema=0.0028 recon=0.0027 align=0.0002 v0=0.0016 v1=0.0029 v2=0.0026 visible=0.0023 cross=0.0003 patterns(t/s)=29/3 mask(v0/v1/v2)=0.75/0.75/0.75
[9200/50000] phase=A total=0.0024 ema=0.0026 recon=0.0022 align=0.0013 v0=0.0021 v1=0.0022 v2=0.0014 visible=0.0018 cross=0.0003 patterns(t/s)=29/3 mask(v0/v1/v2)=0.75/0.75/0.75
[9300/50000] phase=A total=0.0022 ema=0.0026 recon=0.0021 align=0.0007 v0=0.0019 v1=0.0023 v2=0.0016 visible=0.0020 cross=0.0002 patterns(t/s)=30/2 mask(v0/v1/v2)=0.75/0.75/0.75
[9400/50000] phase=A total=0.0027 ema=0.0026 recon=0.0027 align=0.0002 v0=0.0026 v1=0.0027 v2=0.0024 visible=0.0025 cross=0.0001 patterns(t/s)=30/2 mask(v0/v1/v2)=0.75/0.75/0.75
[9500/50000] phase=A total=0.0022 ema=0.0027 recon=0.0022 align=0.0000 v0=0.0016 v1=0.0031 v2=0.0016 visible=0.0021 cross=0.0001 patterns(t/s)=31/1 mask(v0/v1/v2)=0.75/0.75/0.75
[9600/50000] phase=A total=0.0023 ema=0.0026 recon=0.0023 align=0.0004 v0=0.0023 v1=0.0022 v2=0.0019 visible=0.0021 cross=0.0001 patterns(t/s)=31/1 mask(v0/v1/v2)=0.75/0.75/0.75
[9700/50000] phase=A total=0.0019 ema=0.0026 recon=0.0018 align=0.0007 v0=0.0019 v1=0.0016 v2=0.0012 visible=0.0015 cross=0.0003 patterns(t/s)=30/2 mask(v0/v1/v2)=0.75/0.75/0.75
[9800/50000] phase=A total=0.0033 ema=0.0027 recon=0.0028 align=0.0050 v0=0.0028 v1=0.0021 v2=0.0017 visible=0.0019 cross=0.0007 patterns(t/s)=28/4 mask(v0/v1/v2)=0.75/0.75/0.75
[9900/50000] phase=A total=0.0022 ema=0.0027 recon=0.0022 align=0.0000 v0=0.0024 v1=0.0026 v2=0.0017 visible=0.0022 cross=0.0000 patterns(t/s)=32/0 mask(v0/v1/v2)=0.75/0.75/0.75
[10000/50000] phase=A total=0.0028 ema=0.0026 recon=0.0028 align=0.0001 v0=0.0018 v1=0.0037 v2=0.0027 visible=0.0027 cross=0.0001 patterns(t/s)=31/1 mask(v0/v1/v2)=0.75/0.75/0.75
[10100/50000] phase=B total=0.0048 ema=0.0040 recon=0.0044 align=0.0039 v0=0.0038 v1=0.0029 v2=0.0019 visible=0.0024 cross=0.0016 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[10200/50000] phase=B total=0.0033 ema=0.0046 recon=0.0030 align=0.0027 v0=0.0026 v1=0.0023 v2=0.0015 visible=0.0020 cross=0.0009 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[10300/50000] phase=B total=0.0051 ema=0.0047 recon=0.0041 align=0.0098 v0=0.0039 v1=0.0024 v2=0.0018 visible=0.0022 cross=0.0016 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[10400/50000] phase=B total=0.0040 ema=0.0046 recon=0.0037 align=0.0026 v0=0.0032 v1=0.0030 v2=0.0021 visible=0.0025 cross=0.0010 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[10500/50000] phase=B total=0.0045 ema=0.0046 recon=0.0040 align=0.0052 v0=0.0037 v1=0.0021 v2=0.0014 visible=0.0019 cross=0.0017 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[10600/50000] phase=B total=0.0049 ema=0.0044 recon=0.0045 align=0.0040 v0=0.0040 v1=0.0024 v2=0.0016 visible=0.0020 cross=0.0020 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[10700/50000] phase=B total=0.0075 ema=0.0045 recon=0.0065 align=0.0102 v0=0.0072 v1=0.0028 v2=0.0025 visible=0.0034 cross=0.0025 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[10800/50000] phase=B total=0.0051 ema=0.0044 recon=0.0041 align=0.0102 v0=0.0044 v1=0.0020 v2=0.0015 visible=0.0019 cross=0.0017 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[10900/50000] phase=B total=0.0044 ema=0.0044 recon=0.0041 align=0.0030 v0=0.0044 v1=0.0022 v2=0.0016 visible=0.0026 cross=0.0014 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[11000/50000] phase=B total=0.0055 ema=0.0042 recon=0.0051 align=0.0040 v0=0.0046 v1=0.0028 v2=0.0016 visible=0.0022 cross=0.0023 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[11100/50000] phase=B total=0.0058 ema=0.0042 recon=0.0053 align=0.0044 v0=0.0050 v1=0.0030 v2=0.0019 visible=0.0025 cross=0.0022 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[11200/50000] phase=B total=0.0039 ema=0.0042 recon=0.0035 align=0.0037 v0=0.0027 v1=0.0023 v2=0.0014 visible=0.0017 cross=0.0015 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[11300/50000] phase=B total=0.0050 ema=0.0043 recon=0.0047 align=0.0026 v0=0.0044 v1=0.0035 v2=0.0023 visible=0.0030 cross=0.0014 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[11400/50000] phase=B total=0.0051 ema=0.0043 recon=0.0048 align=0.0030 v0=0.0053 v1=0.0026 v2=0.0017 visible=0.0027 cross=0.0017 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[11500/50000] phase=B total=0.0043 ema=0.0043 recon=0.0039 align=0.0038 v0=0.0045 v1=0.0023 v2=0.0015 visible=0.0023 cross=0.0013 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[11600/50000] phase=B total=0.0052 ema=0.0042 recon=0.0049 align=0.0029 v0=0.0041 v1=0.0026 v2=0.0026 visible=0.0026 cross=0.0019 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[11700/50000] phase=B total=0.0038 ema=0.0041 recon=0.0036 align=0.0014 v0=0.0037 v1=0.0023 v2=0.0015 visible=0.0023 cross=0.0012 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[11800/50000] phase=B total=0.0032 ema=0.0041 recon=0.0029 align=0.0027 v0=0.0023 v1=0.0018 v2=0.0015 visible=0.0016 cross=0.0011 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[11900/50000] phase=B total=0.0035 ema=0.0042 recon=0.0033 align=0.0026 v0=0.0028 v1=0.0024 v2=0.0017 visible=0.0020 cross=0.0010 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[12000/50000] phase=B total=0.0021 ema=0.0041 recon=0.0021 align=0.0004 v0=0.0016 v1=0.0019 v2=0.0012 visible=0.0015 cross=0.0005 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[12100/50000] phase=B total=0.0062 ema=0.0043 recon=0.0055 align=0.0062 v0=0.0051 v1=0.0021 v2=0.0027 visible=0.0022 cross=0.0025 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[12200/50000] phase=B total=0.0031 ema=0.0043 recon=0.0030 align=0.0008 v0=0.0022 v1=0.0027 v2=0.0018 visible=0.0019 cross=0.0008 patterns(t/s)=26/6 mask(v0/v1/v2)=0.75/0.75/0.75
[12300/50000] phase=B total=0.0047 ema=0.0042 recon=0.0043 align=0.0040 v0=0.0035 v1=0.0027 v2=0.0019 visible=0.0024 cross=0.0017 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[12400/50000] phase=B total=0.0044 ema=0.0040 recon=0.0039 align=0.0046 v0=0.0037 v1=0.0019 v2=0.0016 visible=0.0019 cross=0.0016 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[12500/50000] phase=B total=0.0031 ema=0.0040 recon=0.0030 align=0.0011 v0=0.0026 v1=0.0019 v2=0.0012 visible=0.0015 cross=0.0012 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[12600/50000] phase=B total=0.0033 ema=0.0038 recon=0.0032 align=0.0014 v0=0.0026 v1=0.0026 v2=0.0015 visible=0.0019 cross=0.0010 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[12700/50000] phase=B total=0.0030 ema=0.0037 recon=0.0028 align=0.0022 v0=0.0022 v1=0.0023 v2=0.0015 visible=0.0016 cross=0.0009 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[12800/50000] phase=B total=0.0043 ema=0.0038 recon=0.0041 align=0.0023 v0=0.0045 v1=0.0018 v2=0.0011 visible=0.0016 cross=0.0019 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[12900/50000] phase=B total=0.0041 ema=0.0039 recon=0.0039 align=0.0026 v0=0.0041 v1=0.0018 v2=0.0012 visible=0.0017 cross=0.0017 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[13000/50000] phase=B total=0.0026 ema=0.0039 recon=0.0024 align=0.0017 v0=0.0022 v1=0.0019 v2=0.0011 visible=0.0016 cross=0.0007 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[13100/50000] phase=B total=0.0036 ema=0.0038 recon=0.0034 align=0.0022 v0=0.0028 v1=0.0023 v2=0.0016 visible=0.0018 cross=0.0013 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[13200/50000] phase=B total=0.0039 ema=0.0038 recon=0.0038 align=0.0015 v0=0.0039 v1=0.0020 v2=0.0014 visible=0.0018 cross=0.0015 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[13300/50000] phase=B total=0.0032 ema=0.0038 recon=0.0032 align=0.0008 v0=0.0032 v1=0.0020 v2=0.0016 visible=0.0020 cross=0.0010 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[13400/50000] phase=B total=0.0033 ema=0.0038 recon=0.0032 align=0.0012 v0=0.0032 v1=0.0018 v2=0.0013 visible=0.0016 cross=0.0012 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[13500/50000] phase=B total=0.0038 ema=0.0039 recon=0.0035 align=0.0031 v0=0.0034 v1=0.0020 v2=0.0014 visible=0.0016 cross=0.0014 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[13600/50000] phase=B total=0.0030 ema=0.0037 recon=0.0028 align=0.0014 v0=0.0021 v1=0.0028 v2=0.0014 visible=0.0020 cross=0.0008 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[13700/50000] phase=B total=0.0037 ema=0.0037 recon=0.0035 align=0.0020 v0=0.0027 v1=0.0022 v2=0.0014 visible=0.0015 cross=0.0015 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[13800/50000] phase=B total=0.0039 ema=0.0036 recon=0.0037 align=0.0012 v0=0.0031 v1=0.0024 v2=0.0017 visible=0.0020 cross=0.0014 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[13900/50000] phase=B total=0.0035 ema=0.0035 recon=0.0034 align=0.0007 v0=0.0034 v1=0.0030 v2=0.0014 visible=0.0024 cross=0.0009 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[14000/50000] phase=B total=0.0035 ema=0.0036 recon=0.0034 align=0.0009 v0=0.0031 v1=0.0019 v2=0.0013 visible=0.0017 cross=0.0014 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[14100/50000] phase=B total=0.0028 ema=0.0036 recon=0.0026 align=0.0013 v0=0.0022 v1=0.0020 v2=0.0015 visible=0.0017 cross=0.0008 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[14200/50000] phase=B total=0.0034 ema=0.0036 recon=0.0033 align=0.0013 v0=0.0029 v1=0.0022 v2=0.0011 visible=0.0016 cross=0.0013 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[14300/50000] phase=B total=0.0042 ema=0.0035 recon=0.0038 align=0.0038 v0=0.0041 v1=0.0019 v2=0.0011 visible=0.0016 cross=0.0016 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[14400/50000] phase=B total=0.0021 ema=0.0035 recon=0.0020 align=0.0007 v0=0.0018 v1=0.0019 v2=0.0011 visible=0.0015 cross=0.0004 patterns(t/s)=28/4 mask(v0/v1/v2)=0.75/0.75/0.75
[14500/50000] phase=B total=0.0030 ema=0.0036 recon=0.0029 align=0.0011 v0=0.0027 v1=0.0019 v2=0.0016 visible=0.0019 cross=0.0008 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[14600/50000] phase=B total=0.0022 ema=0.0035 recon=0.0022 align=0.0006 v0=0.0018 v1=0.0018 v2=0.0011 visible=0.0014 cross=0.0007 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[14700/50000] phase=B total=0.0030 ema=0.0034 recon=0.0030 align=0.0004 v0=0.0024 v1=0.0027 v2=0.0016 visible=0.0020 cross=0.0008 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[14800/50000] phase=B total=0.0016 ema=0.0035 recon=0.0015 align=0.0001 v0=0.0015 v1=0.0014 v2=0.0008 visible=0.0012 cross=0.0003 patterns(t/s)=27/5 mask(v0/v1/v2)=0.75/0.75/0.75
[14900/50000] phase=B total=0.0023 ema=0.0035 recon=0.0022 align=0.0003 v0=0.0018 v1=0.0016 v2=0.0011 visible=0.0014 cross=0.0007 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[15000/50000] phase=B total=0.0059 ema=0.0035 recon=0.0056 align=0.0029 v0=0.0060 v1=0.0020 v2=0.0012 visible=0.0016 cross=0.0029 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[15100/50000] phase=B total=0.0027 ema=0.0033 recon=0.0026 align=0.0010 v0=0.0021 v1=0.0020 v2=0.0011 visible=0.0015 cross=0.0009 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[15200/50000] phase=B total=0.0039 ema=0.0033 recon=0.0037 align=0.0013 v0=0.0035 v1=0.0020 v2=0.0012 visible=0.0016 cross=0.0016 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[15300/50000] phase=B total=0.0036 ema=0.0034 recon=0.0034 align=0.0015 v0=0.0034 v1=0.0016 v2=0.0009 visible=0.0013 cross=0.0016 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[15400/50000] phase=B total=0.0037 ema=0.0034 recon=0.0034 align=0.0030 v0=0.0029 v1=0.0022 v2=0.0011 visible=0.0017 cross=0.0014 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[15500/50000] phase=B total=0.0042 ema=0.0034 recon=0.0040 align=0.0018 v0=0.0033 v1=0.0025 v2=0.0015 visible=0.0018 cross=0.0017 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[15600/50000] phase=B total=0.0022 ema=0.0033 recon=0.0021 align=0.0006 v0=0.0018 v1=0.0016 v2=0.0011 visible=0.0013 cross=0.0007 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[15700/50000] phase=B total=0.0025 ema=0.0031 recon=0.0024 align=0.0008 v0=0.0024 v1=0.0015 v2=0.0008 visible=0.0012 cross=0.0009 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[15800/50000] phase=B total=0.0037 ema=0.0032 recon=0.0036 align=0.0013 v0=0.0030 v1=0.0018 v2=0.0014 visible=0.0016 cross=0.0017 patterns(t/s)=15/17 mask(v0/v1/v2)=0.75/0.75/0.75
[15900/50000] phase=B total=0.0041 ema=0.0034 recon=0.0040 align=0.0012 v0=0.0039 v1=0.0019 v2=0.0016 visible=0.0019 cross=0.0017 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[16000/50000] phase=B total=0.0036 ema=0.0033 recon=0.0035 align=0.0010 v0=0.0027 v1=0.0023 v2=0.0012 visible=0.0015 cross=0.0015 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[16100/50000] phase=B total=0.0035 ema=0.0033 recon=0.0034 align=0.0014 v0=0.0029 v1=0.0018 v2=0.0017 visible=0.0017 cross=0.0013 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[16200/50000] phase=B total=0.0035 ema=0.0031 recon=0.0033 align=0.0026 v0=0.0035 v1=0.0016 v2=0.0012 visible=0.0016 cross=0.0013 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[16300/50000] phase=B total=0.0039 ema=0.0031 recon=0.0037 align=0.0021 v0=0.0034 v1=0.0023 v2=0.0012 visible=0.0018 cross=0.0015 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[16400/50000] phase=B total=0.0019 ema=0.0031 recon=0.0018 align=0.0004 v0=0.0017 v1=0.0014 v2=0.0008 visible=0.0011 cross=0.0005 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[16500/50000] phase=B total=0.0023 ema=0.0030 recon=0.0023 align=0.0004 v0=0.0021 v1=0.0014 v2=0.0010 visible=0.0011 cross=0.0009 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[16600/50000] phase=B total=0.0028 ema=0.0030 recon=0.0027 align=0.0006 v0=0.0027 v1=0.0015 v2=0.0008 visible=0.0012 cross=0.0012 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[16700/50000] phase=B total=0.0035 ema=0.0030 recon=0.0033 align=0.0011 v0=0.0032 v1=0.0017 v2=0.0011 visible=0.0015 cross=0.0014 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[16800/50000] phase=B total=0.0045 ema=0.0029 recon=0.0044 align=0.0010 v0=0.0051 v1=0.0013 v2=0.0007 visible=0.0012 cross=0.0023 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[16900/50000] phase=B total=0.0029 ema=0.0029 recon=0.0028 align=0.0008 v0=0.0026 v1=0.0015 v2=0.0010 visible=0.0013 cross=0.0012 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[17000/50000] phase=B total=0.0044 ema=0.0031 recon=0.0042 align=0.0025 v0=0.0042 v1=0.0016 v2=0.0013 visible=0.0017 cross=0.0020 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[17100/50000] phase=B total=0.0029 ema=0.0030 recon=0.0028 align=0.0005 v0=0.0016 v1=0.0026 v2=0.0013 visible=0.0015 cross=0.0011 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[17200/50000] phase=B total=0.0029 ema=0.0029 recon=0.0027 align=0.0016 v0=0.0025 v1=0.0023 v2=0.0014 visible=0.0019 cross=0.0007 patterns(t/s)=26/6 mask(v0/v1/v2)=0.75/0.75/0.75
[17300/50000] phase=B total=0.0028 ema=0.0030 recon=0.0027 align=0.0010 v0=0.0021 v1=0.0016 v2=0.0008 visible=0.0010 cross=0.0013 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[17400/50000] phase=B total=0.0025 ema=0.0029 recon=0.0024 align=0.0004 v0=0.0020 v1=0.0016 v2=0.0010 visible=0.0012 cross=0.0010 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[17500/50000] phase=B total=0.0027 ema=0.0029 recon=0.0027 align=0.0004 v0=0.0027 v1=0.0015 v2=0.0007 visible=0.0011 cross=0.0012 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[17600/50000] phase=B total=0.0027 ema=0.0028 recon=0.0025 align=0.0012 v0=0.0026 v1=0.0012 v2=0.0007 visible=0.0011 cross=0.0011 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[17700/50000] phase=B total=0.0024 ema=0.0028 recon=0.0023 align=0.0006 v0=0.0020 v1=0.0016 v2=0.0009 visible=0.0012 cross=0.0009 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[17800/50000] phase=B total=0.0054 ema=0.0029 recon=0.0051 align=0.0025 v0=0.0051 v1=0.0017 v2=0.0011 visible=0.0015 cross=0.0028 patterns(t/s)=15/17 mask(v0/v1/v2)=0.75/0.75/0.75
[17900/50000] phase=B total=0.0022 ema=0.0028 recon=0.0022 align=0.0002 v0=0.0016 v1=0.0017 v2=0.0009 visible=0.0011 cross=0.0008 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[18000/50000] phase=B total=0.0026 ema=0.0030 recon=0.0025 align=0.0005 v0=0.0021 v1=0.0018 v2=0.0011 visible=0.0014 cross=0.0009 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[18100/50000] phase=B total=0.0024 ema=0.0029 recon=0.0023 align=0.0005 v0=0.0023 v1=0.0018 v2=0.0008 visible=0.0013 cross=0.0008 patterns(t/s)=26/6 mask(v0/v1/v2)=0.75/0.75/0.75
[18200/50000] phase=B total=0.0040 ema=0.0028 recon=0.0038 align=0.0021 v0=0.0037 v1=0.0019 v2=0.0011 visible=0.0016 cross=0.0017 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[18300/50000] phase=B total=0.0021 ema=0.0028 recon=0.0021 align=0.0006 v0=0.0019 v1=0.0012 v2=0.0007 visible=0.0009 cross=0.0009 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[18400/50000] phase=B total=0.0039 ema=0.0029 recon=0.0038 align=0.0010 v0=0.0038 v1=0.0015 v2=0.0012 visible=0.0015 cross=0.0018 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[18500/50000] phase=B total=0.0031 ema=0.0029 recon=0.0031 align=0.0006 v0=0.0024 v1=0.0022 v2=0.0011 visible=0.0014 cross=0.0013 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[18600/50000] phase=B total=0.0024 ema=0.0029 recon=0.0023 align=0.0005 v0=0.0021 v1=0.0012 v2=0.0008 visible=0.0010 cross=0.0011 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[18700/50000] phase=B total=0.0021 ema=0.0028 recon=0.0020 align=0.0003 v0=0.0018 v1=0.0017 v2=0.0010 visible=0.0013 cross=0.0006 patterns(t/s)=26/6 mask(v0/v1/v2)=0.75/0.75/0.75
[18800/50000] phase=B total=0.0021 ema=0.0027 recon=0.0020 align=0.0003 v0=0.0020 v1=0.0013 v2=0.0010 visible=0.0011 cross=0.0007 patterns(t/s)=27/5 mask(v0/v1/v2)=0.75/0.75/0.75
[18900/50000] phase=B total=0.0042 ema=0.0028 recon=0.0041 align=0.0006 v0=0.0054 v1=0.0017 v2=0.0018 visible=0.0030 cross=0.0012 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[19000/50000] phase=B total=0.0029 ema=0.0027 recon=0.0028 align=0.0010 v0=0.0025 v1=0.0014 v2=0.0008 visible=0.0010 cross=0.0014 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[19100/50000] phase=B total=0.0033 ema=0.0026 recon=0.0032 align=0.0011 v0=0.0036 v1=0.0013 v2=0.0008 visible=0.0012 cross=0.0014 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[19200/50000] phase=B total=0.0025 ema=0.0026 recon=0.0024 align=0.0005 v0=0.0020 v1=0.0015 v2=0.0007 visible=0.0010 cross=0.0011 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[19300/50000] phase=B total=0.0052 ema=0.0027 recon=0.0051 align=0.0007 v0=0.0053 v1=0.0020 v2=0.0009 visible=0.0016 cross=0.0027 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[19400/50000] phase=B total=0.0030 ema=0.0027 recon=0.0029 align=0.0008 v0=0.0027 v1=0.0013 v2=0.0010 visible=0.0013 cross=0.0014 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[19500/50000] phase=B total=0.0031 ema=0.0027 recon=0.0030 align=0.0009 v0=0.0023 v1=0.0018 v2=0.0009 visible=0.0010 cross=0.0015 patterns(t/s)=15/17 mask(v0/v1/v2)=0.75/0.75/0.75
[19600/50000] phase=B total=0.0027 ema=0.0027 recon=0.0026 align=0.0004 v0=0.0027 v1=0.0012 v2=0.0007 visible=0.0010 cross=0.0012 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[19700/50000] phase=B total=0.0027 ema=0.0026 recon=0.0027 align=0.0005 v0=0.0027 v1=0.0013 v2=0.0006 visible=0.0010 cross=0.0013 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[19800/50000] phase=B total=0.0037 ema=0.0026 recon=0.0036 align=0.0014 v0=0.0042 v1=0.0012 v2=0.0008 visible=0.0012 cross=0.0017 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[19900/50000] phase=B total=0.0024 ema=0.0027 recon=0.0024 align=0.0004 v0=0.0027 v1=0.0013 v2=0.0006 visible=0.0011 cross=0.0010 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
